"Country","Commodity","Flow","Unit","Year","Quantity","fad_fished","flow_binary","alpha_3"
"Aruba","Marine fish nei, minced, prepared or preserved","Exports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Marine fish nei, prepared or preserved, not minced","Exports","Tonnes",2014,57,0,1,"ABW"
"Aruba","Marine fish, fresh or chilled, nei","Exports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Marine fish, frozen, nei","Exports","Tonnes",2014,0,0,0,"ABW"
"Aruba","Ornamental fish nei","Exports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Ornamental fish nei","Imports","Tonnes",2014,0,0,0,"ABW"
"Aruba","Ornamental saltwater fish","Exports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Ornamental saltwater fish","Imports","Tonnes",2014,23,0,1,"ABW"
"Aruba","Other  edible fish offal, dried, salted or in brine","Exports","Tonnes",2014,24,0,1,"ABW"
"Aruba","Other  edible fish offal, dried, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Saithe (=Pollock) fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Saithe (=Pollock), fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Saithe (=Pollock), frozen","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes",2014,4,0,1,"ABW"
"Aruba","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Exports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Seabass, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Seabass, frozen","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Seabreams nei, fresh or chilled","Imports","Tonnes",2014,62,0,1,"ABW"
"Aruba","Shark fins, dried, whether or not salted, etc.","Exports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Shark fins, dried, whether or not salted, etc.","Imports","Tonnes",2014,15,0,1,"ABW"
"Aruba","Sharks nei, frozen","Exports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Skipjack tuna, fresh or chilled","Exports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Skipjack tuna, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Skipjack tuna, frozen","Imports","Tonnes",2014,83,1,1,"ABW"
"Aruba","Soles, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Soles, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Swordfish fillets, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Swordfish fillets, frozen","Imports","Tonnes",2014,0,0,0,"ABW"
"Aruba","Swordfish meat, frozen","Imports","Tonnes",2014,147,0,1,"ABW"
"Aruba","Swordfish, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Swordfish, frozen","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Toothfish (Dissostichus spp.), fillets, fresh or chilled","Imports","Tonnes",2014,223,0,1,"ABW"
"Aruba","Toothfish (Dissostichus spp.), fillets, frozen","Imports","Tonnes",2014,1,0,1,"ABW"
"Aruba","Toothfish (Dissostichus spp.), fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Tuna loins and fillets, frozen","Imports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Tunas nei, frozen","Exports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Tunas nei, frozen","Imports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Tunas prepared or preserved, not minced, nei","Exports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2014,2,1,1,"ABW"
"Aruba","Tunas, fresh or chilled, nei","Exports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Tunas, fresh or chilled, nei","Imports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Turbot, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"ABW"
"Aruba","Tusk, dried, whether or not salted, but not smoked","Imports","Tonnes",2014,35,0,1,"ABW"
"Aruba","Yellowfin tuna, fresh or chilled","Exports","Tonnes",2014,NA,1,NA,"ABW"
"Aruba","Yellowfin tuna, fresh or chilled","Imports","Tonnes",2014,33,1,1,"ABW"
"Bahamas","Alaska pollock fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Alaska pollock, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Alaska pollock, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Alaska pollock, meat, whether or not minced, frozen","Imports","Tonnes",2014,5,0,1,"BHS"
"Bahamas","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Anchovies, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Anchovies, prepared or preserved, not minced","Exports","Tonnes",2014,2,0,1,"BHS"
"Bahamas","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2014,13,0,1,"BHS"
"Bahamas","Anchovies, prepared or preserved, not minced","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Anchovies, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes",2014,6,1,1,"BHS"
"Bahamas","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Bigeye tuna, fresh or chilled","Imports","Tonnes",2014,1,1,1,"BHS"
"Bahamas","Bigeye tuna, frozen, nei","Exports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Bigeye tuna, frozen, nei","Imports","Tonnes",2014,0,1,0,"BHS"
"Bahamas","Blue whitings (Micromesistius poutassou, Micromesistius australis), fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Caviar and caviar substitutes","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Caviar substitutes","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Cobia, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Cod nei fillets, dried, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Cod nei, fillets, frozen","Imports","Tonnes",2014,13,0,1,"BHS"
"Bahamas","Cods nei, dried,  whether or not salted","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Cods nei, frozen","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Cods nei, frozen","Imports","Tonnes",2014,140,0,1,"BHS"
"Bahamas","Cods nei, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Cods, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Common sole, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Common sole, frozen","Imports","Tonnes",2014,5,0,1,"BHS"
"Bahamas","Dolphinfishes, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Dolphinfishes, frozen","Exports","Tonnes",2014,0,1,0,"BHS"
"Bahamas","Dolphinfishes, frozen","Imports","Tonnes",2014,0,1,0,"BHS"
"Bahamas","European plaice (Pleuronectes platessa), fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","European plaice, frozen","Imports","Tonnes",2014,11,0,1,"BHS"
"Bahamas","Fingers, sticks, prepared with minced fish","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish body oils, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish body oils, nei","Reexports","Tonnes",2014,28,0,1,"BHS"
"Bahamas","Fish dried, whether or not salted, nei","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish dried, whether or not salted, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes",2014,31,0,1,"BHS"
"Bahamas","Fish fillets, fresh or chilled, nei","Exports","Tonnes",2014,37,0,1,"BHS"
"Bahamas","Fish fillets, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish fillets, fresh or chilled, nei","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish fillets, frozen, nei","Exports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Fish fillets, frozen, nei","Imports","Tonnes",2014,7,0,1,"BHS"
"Bahamas","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish for culture incl. ova, fingerlings etc.","Imports","Tonnes",2014,19,0,1,"BHS"
"Bahamas","Fish live, nei","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish live, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish live, nei","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish liver oils, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish liver oils, nei","Reexports","Tonnes",2014,278,0,1,"BHS"
"Bahamas","Fish meat, whether or not minced nei, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish meat, whether or not minced, frozen, nei","Exports","Tonnes",2014,9,0,1,"BHS"
"Bahamas","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish meat, whether or not minced, frozen, nei","Reexports","Tonnes",2014,174,0,1,"BHS"
"Bahamas","Fish minced nei, in airtight containers prepared or preserved","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Fish minced nei, in airtight containers prepared or preserved","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish minced nei, prepared or preserved","Imports","Tonnes",2014,5,0,1,"BHS"
"Bahamas","Fish nei, prepared or preserved, not minced","Imports","Tonnes",2014,230,0,1,"BHS"
"Bahamas","Fish nei, smoked","Imports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Fish nei, smoked","Reexports","Tonnes",2014,4,0,1,"BHS"
"Bahamas","Fish not minced, prep. or pres., in airtight containers","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish roes, prepared, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish waste, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, crustacean and mollusc products, unfit for human consumption nei","Imports","Tonnes",2014,48,0,1,"BHS"
"Bahamas","Fish, dried, salted or smoked","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, dried, salted or smoked","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, dried, salted or smoked","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, fresh or chilled, nei","Exports","Tonnes",2014,1178,0,1,"BHS"
"Bahamas","Fish, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, fresh or chilled, nei","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, fresh, chilled or frozen","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, fresh, chilled or frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, fresh, chilled or frozen","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Fish, frozen, nei","Exports","Tonnes",2014,1831,0,1,"BHS"
"Bahamas","Fish, frozen, nei","Imports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Fishmeal fit for human consumption, nei","Imports","Tonnes",2014,13,0,1,"BHS"
"Bahamas","Fishmeals, nei","Imports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Flatfish nei, fillets, fresh or chilled","Imports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Flatfish nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Flatfish, fresh or chilled, nei","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Flatfish, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Gadiformes fillets, fresh or chilled, nei","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Gadiformes fillets, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Gadiformes nei, frozen","Imports","Tonnes",2014,4,0,1,"BHS"
"Bahamas","Gadiformes, fillets, dried, salted or in brine, not smoked","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Gadiformes, fresh or chilled, nei","Imports","Tonnes",2014,2,0,1,"BHS"
"Bahamas","Gadiformes, meat, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Grouper, fresh or chilled","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Grouper, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Grouper, fresh or chilled","Reexports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Grouper, frozen","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Grouper, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Haddock fillets, frozen","Imports","Tonnes",2014,11,0,1,"BHS"
"Bahamas","Haddock, fresh or chilled","Imports","Tonnes",2014,5,0,1,"BHS"
"Bahamas","Haddock, frozen","Imports","Tonnes",2014,13,0,1,"BHS"
"Bahamas","Hake nei, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Hakes nei, frozen","Imports","Tonnes",2014,449,0,1,"BHS"
"Bahamas","Halibuts nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Halibuts, fresh or chilled, nei","Imports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Herring nei, fillets, frozen","Imports","Tonnes",2014,5,0,1,"BHS"
"Bahamas","Herring roes, frozen","Imports","Tonnes",2014,199,0,1,"BHS"
"Bahamas","Herring, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Herrings nei, frozen","Imports","Tonnes",2014,115,0,1,"BHS"
"Bahamas","Herrings nei, smoked","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Herrings prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Herrings, fresh or chilled, nei","Imports","Tonnes",2014,2,0,1,"BHS"
"Bahamas","Herrings, not minced, prep. or pres. in airtight containers, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Jack and horse mackerel, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Jack and horse mackerels, fresh or chilled","Imports","Tonnes",2014,16,0,1,"BHS"
"Bahamas","Livers, roes, milt, dried, salted or in brine, nei","Exports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Livers, roes, milt, fresh or chilled, nei","Reexports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Livers, roes, milt, frozen","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Livers, roes, milt, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Mackerel prepared or preserved, not minced, nei","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Mackerels nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Mackerels, nei, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Marine fish nei, prepared or preserved, not minced","Reexports","Tonnes",2014,17,0,1,"BHS"
"Bahamas","Marine fish nei, smoked","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Marine fish nei, smoked","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Marine fish, fresh or chilled, nei","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Marine fish, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Marine fish, frozen, nei","Exports","Tonnes",2014,2,0,1,"BHS"
"Bahamas","Marine fish, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Marine fish, frozen, nei","Production","Tonnes",2014,8,0,1,"BHS"
"Bahamas","Miscellaneous coastal fish, fillets, fresh or chilled, nei","Exports","Tonnes",2014,845,0,1,"BHS"
"Bahamas","Miscellaneous coastal fish, fillets, fresh or chilled, nei","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Miscellaneous coastal fishes fillets, frozen,  nei","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Miscellaneous coastal fishes fillets, frozen,  nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Miscellaneous demersal fish, nei, frozen","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Miscellaneous marine fish, salted or in brine, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes",2014,32,1,1,"BHS"
"Bahamas","Miscellaneous pelagic fish, fillets, fresh or chilled, nei","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Miscellaneous pelagic fish, nei, fresh or chilled","Exports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Miscellaneous pelagic fish, nei, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Miscellaneous pelagic fish, nei, frozen","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Ornamental fish nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Ornamental saltwater fish","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Ornamental saltwater fish","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Other  edible fish offal, dried, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Plaices, frozen, nei","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Rays and skates (Rajidae), frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Saithe (=Pollock), fresh or chilled","Imports","Tonnes",2014,2,0,1,"BHS"
"Bahamas","Saithe (=Pollock), frozen","Imports","Tonnes",2014,6,0,1,"BHS"
"Bahamas","Saltwater fish nei, live","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Sardines, sardinellas, brisling or sprats, fresh or chilled","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes",2014,2,0,1,"BHS"
"Bahamas","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2014,2,0,1,"BHS"
"Bahamas","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Reexports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Seabass, fresh or chilled","Imports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Seabass, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Shark fins, dried, whether or not salted, etc.","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Sharks nei, fresh or chilled","Exports","Tonnes",2014,3016,0,1,"BHS"
"Bahamas","Sharks nei, fresh or chilled","Imports","Tonnes",2014,223,0,1,"BHS"
"Bahamas","Sharks nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes",2014,0,1,0,"BHS"
"Bahamas","Skipjack tuna, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Skipjack tuna, frozen","Exports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Skipjack tuna, frozen","Imports","Tonnes",2014,0,1,0,"BHS"
"Bahamas","Snapper, fresh or chilled","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Snapper, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Snapper, fresh or chilled","Reexports","Tonnes",2014,1,0,1,"BHS"
"Bahamas","Snappers, frozen","Exports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Snappers, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Southern bluefin tuna (Thunnus maccoyii), fresh or chilled","Imports","Tonnes",2014,8,1,1,"BHS"
"Bahamas","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Swordfish fillets, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Swordfish fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Swordfish meat, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Swordfish, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Swordfish, frozen","Imports","Tonnes",2014,0,0,0,"BHS"
"Bahamas","Swordfish, meat, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Toothfish (Dissostichus spp.), fillets, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Toothfish (Dissostichus spp.), fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Toothfish (Dissostichus spp.), fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Toothfish (Dissostichus spp.), meat, frozen","Imports","Tonnes",2014,NA,0,NA,"BHS"
"Bahamas","Tuna loins and fillets, frozen","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Tunas nei, frozen","Exports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Tunas nei, frozen","Imports","Tonnes",2014,3,1,1,"BHS"
"Bahamas","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes",2014,1,1,1,"BHS"
"Bahamas","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Tunas prepared or preserved, not minced, nei","Exports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Tunas, bonitos, billfishes, fresh or chilled, nei","Exports","Tonnes",2014,0,1,0,"BHS"
"Bahamas","Tunas, bonitos, billfishes, fresh or chilled, nei","Imports","Tonnes",2014,NA,1,NA,"BHS"
"Bahamas","Tunas, bonitos, billfishes, frozen, nei","Imports","Tonnes",2014,0,1,0,"BHS"
